file,line,mock_kind,target,area,classification,retained_reason,cleanup_batch,basis,annotation
apps/mobile/src/app/create-profile.test.tsx,73,jest.mock,../lib/theme,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: nativewind vars() does not resolve 'react' in jest; stub theme hooks so screen tests don't blow up on import
apps/mobile/src/app/create-profile.test.tsx,81,jest.mock,../lib/profile,Mobile tests,P2,ui-harness-debt: profile/auth provider is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,pattern-a
apps/mobile/src/app/create-profile.test.tsx,89,jest.mock,../hooks/use-active-profile-role,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: hooks depend on ProfileProvider + useParentProxy which require SecureStore; mocking the final hook is cleaner than reconstructing the full context chain
apps/mobile/src/app/create-profile.test.tsx,98,jest.mock,../hooks/use-navigation-contract,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: pins isParentProxy for proxy access-gate tests
apps/mobile/src/app/create-profile.test.tsx,113,jest.mock,../lib/pre-auth-audience,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Opportunistic mobile cleanup,mobile-internal-target,pattern-a
apps/mobile/src/app/create-subject.test.tsx,45,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/app/create-subject.test.tsx,47,jest.mock,../lib/api-client,Mobile tests,P2,ui-harness-debt: API client mock hides query/error behavior,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: transport-boundary — routed mock fetch replaces network layer
apps/mobile/src/app/create-subject.test.tsx,53,jest.mock,../lib/profile,Mobile tests,P2,ui-harness-debt: profile/auth provider is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,pattern-a; gc1-allow: context-boundary — useProfile reads ProfileContext which has no Provider
apps/mobile/src/app/create-subject.test.tsx,92,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/create-subject.test.tsx,107,jest.mock,react-native-safe-area-context,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/create-subject.test.tsx,111,jest.mock,../lib/theme,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: theme hook requires native ColorScheme unavailable in JSDOM
apps/mobile/src/app/create-subject.test.tsx,121,jest.mock,../lib/format-api-error,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Opportunistic mobile cleanup,mobile-internal-target,gc1-allow: native-boundary — format-api-error calls i18next which requires expo-localization/async-storage init unavailable in jest
apps/mobile/src/app/delete-account.test.tsx,17,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/app/delete-account.test.tsx,19,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/delete-account.test.tsx,27,jest.mock,react-native-safe-area-context,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/delete-account.test.tsx,57,jest.mock,../hooks/use-account,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: screen tests mock account hooks to avoid full QueryClient/provider setup around the Expo Router page
apps/mobile/src/app/delete-account.test.tsx,70,jest.mock,../lib/theme,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: nativewind vars() does not resolve 'react' in jest; stub theme hooks so screen tests don't blow up on import
apps/mobile/src/app/dev-only/seed-pending-redirect.test.tsx,25,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/dev-only/seed-preview-state.test.tsx,19,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/index.test.tsx,12,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/index.test.tsx,21,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/app/index.test.tsx,46,jest.mock,../lib/theme,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: nativewind vars() does not resolve 'react' in jest; stub theme hooks so screen tests don't blow up on import
apps/mobile/src/app/index.test.tsx,52,jest.mock,../components/common,Mobile tests,P2,ui-harness-debt: component subtree mock,Opportunistic mobile cleanup,mobile-internal-target,gc1-allow: Reanimated worklets and SVG animations cannot run in JSDOM
apps/mobile/src/app/index.test.tsx,95,jest.mock,'@sentry/react-native,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,gc1-allow: Sentry is an external observability boundary
apps/mobile/src/app/index.test.tsx,105,jest.mock,../lib/secure-storage,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: native-boundary — wraps expo-secure-store which is unavailable in jest
apps/mobile/src/app/index.test.tsx,119,jest.mock,../lib/analytics,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Opportunistic mobile cleanup,mobile-internal-target,pattern-a
apps/mobile/src/app/preview/_layout.test.tsx,4,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/preview/_layout.test.tsx,15,jest.mock,'@clerk/clerk-expo,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/app/preview/both.test.tsx,12,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/preview/both.test.tsx,17,jest.mock,react-native-safe-area-context,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/preview/intent.test.tsx,6,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/preview/intent.test.tsx,11,jest.mock,react-native-safe-area-context,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/preview/topic.test.tsx,11,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/preview/topic.test.tsx,13,jest.mock,react-native-safe-area-context,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/preview/value-prop.test.tsx,11,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/preview/value-prop.test.tsx,16,jest.mock,react-native-safe-area-context,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/privacy.test.tsx,7,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/privacy.test.tsx,16,jest.mock,react-native-safe-area-context,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/privacy.test.tsx,21,jest.mock,../lib/theme,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: theme hook requires native ColorScheme unavailable in JSDOM
apps/mobile/src/app/profiles.test.tsx,18,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/profiles.test.tsx,34,jest.mock,react-native-safe-area-context,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/profiles.test.tsx,38,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/app/profiles.test.tsx,83,jest.mock,../hooks/use-subscription,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: hooks require QueryClient + API client infra not available in unit test
apps/mobile/src/app/profiles.test.tsx,93,jest.mock,../lib/app-context,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Opportunistic mobile cleanup,mobile-internal-target,pattern-a; gc1-allow: ProfilesScreen only needs the mode setter boundary for row-tap navigation assertions
apps/mobile/src/app/profiles.test.tsx,106,jest.mock,../hooks/use-profiles,Mobile tests,P2,ui-harness-debt: profile/auth provider is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: hook requires QueryClient + Clerk auth context not available in unit test
apps/mobile/src/app/profiles.test.tsx,116,jest.mock,../lib/format-api-error,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Opportunistic mobile cleanup,mobile-internal-target,gc1-allow: formatApiError calls i18next.t() which requires i18n initialisation not present in this test suite
apps/mobile/src/app/profiles.test.tsx,125,jest.mock,../lib/platform-alert,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,pattern-a
apps/mobile/src/app/profiles.test.tsx,130,jest.mock,../lib/profile,Mobile tests,P2,ui-harness-debt: profile/auth provider is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,pattern-a
apps/mobile/src/app/session-summary/[sessionId].test.tsx,31,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/session-summary/[sessionId].test.tsx,45,jest.mock,react-native-safe-area-context,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/session-summary/[sessionId].test.tsx,49,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/app/session-summary/[sessionId].test.tsx,54,jest.mock,'@expo/vector-icons,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/session-summary/[sessionId].test.tsx,59,jest.mock,../../lib/theme,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: theme hook requires native ColorScheme unavailable in JSDOM
apps/mobile/src/app/session-summary/[sessionId].test.tsx,66,jest.mock,../../lib/sentry,Mobile tests,P3,observability: logging or error-capture sink,Retain,observability-wrapper,gc1-allow: external-boundary: @sentry/react-native native crash handlers
apps/mobile/src/app/session-summary/[sessionId].test.tsx,76,jest.mock,../../lib/platform-alert,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,pattern-a; gc1-allow: temporary-internal: platformAlert spy needed for alert assertion tests
apps/mobile/src/app/session-summary/[sessionId].test.tsx,86,jest.mock,../../lib/format-api-error,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Batch 3 - mobile query/profile harness,mobile-internal-target,"pattern-a; gc1-allow: temporary-internal: BUG-800 break test requires raw server message passthrough, not real i18n classification"
apps/mobile/src/app/session-summary/[sessionId].test.tsx,96,jest.mock,../../lib/profile,Mobile tests,P2,ui-harness-debt: profile/auth provider is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,pattern-a; gc1-allow: native-boundary: ProfileProvider uses SecureStore (native)
apps/mobile/src/app/session-summary/[sessionId].test.tsx,133,jest.mock,../../hooks/use-parent-proxy,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: native-boundary; hook reads/writes SecureStore in effects
apps/mobile/src/app/session-summary/[sessionId].test.tsx,145,jest.mock,../../hooks/use-navigation-contract,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,pattern-a; gc1-allow: hook depends on full app provider tree; stub pins gates for deterministic tests
apps/mobile/src/app/session-summary/[sessionId].test.tsx,160,jest.mock,../../hooks/use-rating-prompt,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: native-boundary; hook calls StoreReview and SecureStore APIs
apps/mobile/src/app/session-summary/[sessionId].test.tsx,193,jest.mock,../../lib/summary-draft,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Batch 3 - mobile query/profile harness,mobile-internal-target,pattern-a; gc1-allow: requireActual passthrough — needed for spyOn to intercept exports
apps/mobile/src/app/session-summary/[sessionId].test.tsx,341,jest.mock,../../lib/api-client,Mobile tests,P2,ui-harness-debt: API client mock hides query/error behavior,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: transport-boundary: Hono RPC client requires real HTTP transport
apps/mobile/src/app/session-transcript/[sessionId].test.tsx,29,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/session-transcript/[sessionId].test.tsx,38,jest.mock,react-native-safe-area-context,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/session-transcript/[sessionId].test.tsx,42,jest.mock,../../lib/theme,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: native-boundary: theme hook requires native ColorScheme unavailable in JSDOM
apps/mobile/src/app/session-transcript/[sessionId].test.tsx,63,jest.mock,../../lib/navigation,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,pattern-a; gc1-allow: requireActual passthrough — needed for spyOn to intercept goBackOrReplace
apps/mobile/src/app/session-transcript/[sessionId].test.tsx,70,jest.mock,../../lib/format-api-error,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Opportunistic mobile cleanup,mobile-internal-target,"pattern-a; gc1-allow: requireActual passthrough — pure utility, real classification logic needed"
apps/mobile/src/app/session-transcript/[sessionId].test.tsx,75,jest.mock,../../hooks/use-sessions,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: transport-boundary: hook calls useApiClient which requires real HTTP transport
apps/mobile/src/app/sso-callback.test.tsx,6,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/sso-callback.test.tsx,10,jest.mock,'@clerk/clerk-expo,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/app/sso-callback.test.tsx,14,jest.mock,expo-web-browser,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/sso-callback.test.tsx,18,jest.mock,../lib/sentry,Mobile tests,P3,observability: logging or error-capture sink,Retain,observability-wrapper,"gc1-allow: Sentry is an external observability boundary — SDK call, not internal service logic"
apps/mobile/src/app/sso-callback.test.tsx,29,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/app/terms.test.tsx,7,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/terms.test.tsx,15,jest.mock,react-native-safe-area-context,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/terms.test.tsx,19,jest.mock,../lib/theme,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: theme hook requires native ColorScheme unavailable in JSDOM
apps/mobile/src/components/_internal/ParentOnly.test.tsx,9,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/components/_internal/ParentOnly.test.tsx,13,jest.mock,../../hooks/use-active-profile-role,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: ParentOnly tests role-based branching; hook is the unit boundary
apps/mobile/src/components/account-security.test.tsx,9,jest.mock,'@clerk/clerk-expo,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/components/account-security.test.tsx,14,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/components/account-security.test.tsx,19,jest.mock,../lib/theme,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: nativewind vars() does not resolve 'react' in jest; stub theme hooks so screen tests don't blow up on import
apps/mobile/src/components/change-password.test.tsx,11,jest.mock,'@clerk/clerk-expo,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/components/change-password.test.tsx,22,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/components/chrome/ModeSwitcher.test.tsx,6,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/components/chrome/ModeSwitcher.test.tsx,21,jest.mock,../../hooks/use-navigation-contract,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,pattern-a
apps/mobile/src/components/chrome/ModeSwitcher.test.tsx,38,jest.mock,../../lib/use-mode-switch,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Opportunistic mobile cleanup,mobile-internal-target,pattern-a
apps/mobile/src/components/common/CelebrationAnimation.test.tsx,12,jest.mock,react-native-reanimated,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/components/common/celebrations/CelestialCelebration.test.tsx,16,jest.mock,react-native-reanimated,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/components/common/OfflineBanner.test.tsx,4,jest.mock,react-native-safe-area-context,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/components/common/ThemedMarkdown.test.tsx,17,jest.mock,react-native-markdown-display,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,"gc1-allow: third-party native renderer, cannot run in jsdom"
apps/mobile/src/components/family/AddToMyLearningButton.test.tsx,15,jest.mock,../../hooks/use-clone-from-child,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: component test isolates hook behavior; mutation lifecycle is covered by API/type tests
apps/mobile/src/components/family/AddToMyLearningButton.test.tsx,29,jest.mock,../../hooks/use-navigation-contract,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: component test pins contract gate without mounting app providers
apps/mobile/src/components/family/AddToMyLearningButton.test.tsx,38,jest.mock,../../lib/profile,Mobile tests,P2,ui-harness-debt: profile/auth provider is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,pattern-a; gc1-allow: component test only needs active profile id for the AsyncStorage key
apps/mobile/src/components/family/AddToMyLearningButton.test.tsx,48,jest.mock,'@react-native-async-storage/async-storage,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/components/family/FamilyOrientationCue.test.tsx,18,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/components/family/WithdrawalCountdownBanner.test.tsx,7,jest.mock,../../hooks/use-restore-consent,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: restore-consent is a network side effect; mocked for CTA wiring tests
apps/mobile/src/components/family/WithdrawalCountdownBanner.test.tsx,14,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,gc1-allow: i18next is an external library boundary; mocking gives stable translation output for snapshot assertions.
apps/mobile/src/components/family/WithdrawalCountdownBanner.test.tsx,20,jest.mock,../../lib/platform-alert,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: platformAlert is a native display side effect; mocked for safe CTA assertions
apps/mobile/src/components/guards/RequireFamilyContext.test.tsx,29,jest.mock,'@clerk/clerk-expo,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/components/guards/RequireFamilyContext.test.tsx,33,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,gc1-allow: RequireFamilyContext renders router.replace; real expo-router requires a navigation container
apps/mobile/src/components/home/ChildQuotaLine.test.tsx,5,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/components/home/EarlyAdopterCard.test.tsx,17,jest.mock,'@expo/vector-icons,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/components/home/LearnerScreen.test.tsx,64,jest.mock,../../hooks/use-navigation-contract,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,"gc1-allow: hook wraps profile context, subscription query, and feature flags; not exercisable in isolation"
apps/mobile/src/components/home/LearnerScreen.test.tsx,123,jest.mock,../../lib/api-client,Mobile tests,P2,ui-harness-debt: API client mock hides query/error behavior,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: API client hook wraps auth/network boundary; test drives screen fetch states
apps/mobile/src/components/home/LearnerScreen.test.tsx,131,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/components/home/LearnerScreen.test.tsx,147,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/components/home/LearnerScreen.test.tsx,152,jest.mock,react-native-safe-area-context,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/components/home/LearnerScreen.test.tsx,161,jest.mock,../../lib/greeting,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Opportunistic mobile cleanup,mobile-internal-target,gc1-allow: deterministic greeting avoids clock-dependent assertions
apps/mobile/src/components/home/LearnerScreen.test.tsx,178,jest.mock,../../hooks/use-subscription,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: external hook boundary — wraps TanStack query that requires QueryClient
apps/mobile/src/components/home/LearnerScreen.test.tsx,204,jest.mock,../../lib/session-recovery,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Opportunistic mobile cleanup,mobile-internal-target,gc1-allow: session recovery wrapper uses persistent storage side effects
apps/mobile/src/components/home/ParentHomeScreen.test.tsx,20,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,gc1-allow: i18n boundary — returns en.json strings
apps/mobile/src/components/home/ParentHomeScreen.test.tsx,25,jest.mock,react-native-safe-area-context,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,gc1-allow: native module that requires device/simulator to resolve insets
apps/mobile/src/components/home/ParentHomeScreen.test.tsx,33,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,gc1-allow: expo-router requires a native navigation container not available in JSDOM
apps/mobile/src/components/home/ParentHomeScreen.test.tsx,41,jest.mock,../../lib/platform-alert,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: wraps Alert.alert which is unavailable in JSDOM
apps/mobile/src/components/home/ParentHomeScreen.test.tsx,46,jest.mock,../../lib/sentry,Mobile tests,P3,observability: logging or error-capture sink,Retain,observability-wrapper,gc1-allow: Sentry SDK loads native module config at import — crashes Jest
apps/mobile/src/components/home/ParentTransitionNotice.test.tsx,13,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/components/home/ParentTransitionNotice.test.tsx,21,jest.mock,../../lib/secure-storage,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: SecureStore wraps expo-secure-store which has no JSDOM implementation
apps/mobile/src/components/library/BookmarkCard.test.tsx,4,jest.mock,'@expo/vector-icons,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/components/library/BookmarkCard.test.tsx,8,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/components/library/LibrarySearchResults.test.tsx,10,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/components/library/ShelfRow.test.tsx,8,jest.mock,../../lib/theme,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: ThemeProvider requires native env; unit test cannot render it
apps/mobile/src/components/library/StudyCTA.test.tsx,4,jest.mock,react-native-safe-area-context,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/components/library/TopicProvenance.test.tsx,8,jest.mock,../../lib/profile,Mobile tests,P2,ui-harness-debt: profile/auth provider is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,pattern-a; gc1-allow: visual component test only needs linked child names
apps/mobile/src/components/library/TopicSessionRow.test.tsx,4,jest.mock,'@expo/vector-icons,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/components/nudge/NudgeActionSheet.test.tsx,16,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/components/nudge/NudgeActionSheet.test.tsx,23,jest.mock,../../hooks/use-nudges,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: external hook boundary — wraps TanStack mutation that requires QueryClient
apps/mobile/src/components/nudge/NudgeActionSheet.test.tsx,31,jest.mock,../../lib/platform-alert,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: wraps Alert.alert which is unavailable in JSDOM
apps/mobile/src/components/nudge/NudgeActionSheet.test.tsx,37,jest.mock,../../lib/sentry,Mobile tests,P3,observability: logging or error-capture sink,Retain,observability-wrapper,gc1-allow: Sentry SDK loads native module config at import — crashes Jest
apps/mobile/src/components/nudge/NudgeBanner.test.tsx,5,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/components/nudge/NudgeBanner.test.tsx,12,jest.mock,../../hooks/use-nudges,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: external hook boundary — wraps TanStack query that requires QueryClient
apps/mobile/src/components/nudge/NudgeBanner.test.tsx,20,jest.mock,../../hooks/use-consent,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: external hook boundary — wraps TanStack query that requires QueryClient
apps/mobile/src/components/nudge/NudgeBanner.test.tsx,27,jest.mock,../../lib/profile,Mobile tests,P2,ui-harness-debt: profile/auth provider is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,pattern-a; gc1-allow: profile context requires full ProfileProvider setup
apps/mobile/src/components/nudge/NudgeUnreadModal.test.tsx,5,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
