"file","line","category","burndownClass","effort","borderline","specifier","mocked","note","verifierNote"
"apps/api/src/inngest/functions/session-completed.test.ts",196,"internal-violation","trivial-requireActual","S",false,"../../services/vocabulary","upsertExtractedVocabulary from the internal vocabulary service","Internal service. requireActual + single targeted override (DB write); DB mocked module-scope. Trivial; only the jest.mock wrapper remains.",""
"apps/api/src/inngest/functions/session-completed.test.ts",209,"internal-violation","trivial-requireActual","S",false,"../../services/summaries","createPendingSessionSummary from the internal summaries service","Internal service. requireActual + single override. Trivial pattern; jest.mock wrapper is the GC1 violation.",""
"apps/api/src/inngest/functions/session-completed.test.ts",235,"internal-violation","trivial-requireActual","S",false,"../../services/coaching-cards","precomputeCoachingCard and writeCoachingCardCache from the internal coaching-cards service","Internal service. requireActual + two targeted overrides. Trivial; only the jest.mock wrapper remains as GC1 debt.",""
"apps/api/src/inngest/functions/session-completed.test.ts",250,"internal-violation","trivial-requireActual","S",false,"../../services/streaks","recordSessionActivity from the internal streaks service","Internal service. requireActual + single override. Trivial pattern.",""
"apps/api/src/inngest/functions/session-completed.test.ts",263,"internal-violation","trivial-requireActual","S",false,"../../services/xp","insertSessionXpEntry from the internal xp service","Internal service. requireActual + single override. Trivial; jest.mock wrapper is the GC1 violation.",""
"apps/api/src/inngest/functions/session-completed.test.ts",278,"internal-violation","trivial-requireActual","S",false,"../../services/homework-summary","extractAndStoreHomeworkSummary from the internal homework-summary service","Internal service. requireActual + single override (LLM-backed fn is the override target, already stubbed). Trivial pattern; only the jest.mock wrapper remains.",""
"apps/api/src/inngest/functions/session-completed.test.ts",291,"internal-violation","trivial-requireActual","S",false,"../../services/settings","updateMedianResponseSeconds from the internal settings service","Internal service. requireActual + single override. Trivial pattern.",""
"apps/api/src/inngest/functions/session-completed.test.ts",304,"internal-violation","trivial-requireActual","S",false,"../../services/celebrations","queueCelebration from the internal celebrations service","Internal service. requireActual + single override. Trivial; only the jest.mock wrapper is GC1 debt.",""
"apps/api/src/inngest/functions/session-completed.test.ts",317,"internal-violation","trivial-requireActual","S",false,"../../services/verification-completion","processEvaluateCompletion and processTeachBackCompletion from the internal verification-completion service","Internal service. requireActual + two targeted overrides. Trivial pattern; jest.mock wrapper remains.",""
"apps/api/src/inngest/functions/session-completed.test.ts",332,"internal-violation","trivial-requireActual","S",false,"../../services/snapshot-aggregation","refreshProgressSnapshot from the internal snapshot-aggregation service","Internal service. requireActual + single override. Trivial pattern.",""
"apps/api/src/inngest/functions/session-completed.test.ts",358,"internal-violation","trivial-requireActual","S",false,"../../services/session-highlights","generateSessionInsights and buildBrowseHighlight from the internal session-highlights service","Internal service. requireActual + two targeted overrides (generateSessionInsights is the LLM-backed edge, already stubbed). Trivial; only the jest.mock wrapper remains as GC1 debt.",""
"apps/api/src/inngest/functions/session-completed.test.ts",371,"internal-violation","trivial-requireActual","S",false,"../../services/session-llm-summary","generateAndStoreLlmSummary from the internal session-llm-summary service","Internal service wrapper, not the LLM client itself. requireActual + single override of the LLM summary fn. Stubbing the LLM-backed fn is reasonable, but the jest.mock wrapper of an internal module is the GC1 violation. Trivial conversion.",""
"apps/api/src/inngest/functions/session-completed.test.ts",384,"internal-violation","trivial-requireActual","S",false,"../../services/sentry","captureException from the internal sentry wrapper service","Mocks the project's own '../../services/sentry' wrapper, not the Sentry SDK — correctly internal-violation, not external-boundary. requireActual + single override to spy on captureException. Trivial pattern.",""
"apps/api/src/inngest/functions/session-completed.test.ts",398,"internal-violation","trivial-requireActual","S",false,"../../services/safe-non-core","safeSend from the internal safe-non-core dispatch wrapper","Internal service wrapper (not the Inngest framework client itself, so not exempt as external-boundary). requireActual + single override to spy on safeSend call args. Trivial pattern; jest.mock wrapper is the GC1 violation.",""
"apps/api/src/inngest/functions/session-completed.test.ts",416,"internal-violation","trivial-requireActual","S",false,"../../services/learner-profile","getLearningProfile, analyzeSessionTranscript and applyAnalysis from the internal learner-profile service","Internal service. requireActual + three targeted overrides driving the consent gate without LLM/DB (LLM/DB edges are the override targets). Trivial pattern; only the jest.mock wrapper remains as GC1 debt.",""
"apps/api/src/inngest/functions/session-stale-cleanup.test.ts",15,"internal-violation","trivial-requireActual","S",false,"../../services/session","closeStaleSessions","Already pattern-a: jest.requireActual('../../services/session') with a single override of closeStaleSessions. Internal service, not a boundary. The module already imports cleanly at test time (requireActual runs today), so dropping the bare jest.mock wrapper is the only work. Trivial.",""
"apps/api/src/inngest/functions/session-stale-cleanup.test.ts",29,"internal-violation","trivial-requireActual","S",false,"../../services/quiz","abandonStaleQuizRounds","Already pattern-a: requireActual('../../services/quiz') + single override of abandonStaleQuizRounds. Internal service, not an external boundary. Module is small (quiz barrel) and already imported via requireActual. Trivial.",""
"apps/api/src/inngest/functions/session-stale-cleanup.test.ts",42,"internal-violation","trivial-requireActual","S",false,"../helpers","getStepDatabase","Already pattern-a: requireActual('../helpers') + override of getStepDatabase to inject a test DB. Internal helpers module, not a boundary. Trivial requireActual conversion.",""
"apps/api/src/inngest/functions/summary-reconciliation-cron.test.ts",3,"internal-violation","trivial-requireActual","S",false,"../helpers","getStepDatabase","Already pattern-a: requireActual('../helpers') + override of getStepDatabase (injects the makeMockDb chainable). Internal helpers module, not a boundary. Trivial requireActual conversion; only the bare jest.mock wrapper trips GC1.",""
"apps/api/src/inngest/functions/summary-regenerate.test.ts",7,"internal-violation","trivial-requireActual","S",false,"../helpers","getStepDatabase","Already pattern-a: requireActual('../helpers') + single override of getStepDatabase. Internal helpers, not a boundary. Trivial requireActual conversion.",""
"apps/api/src/inngest/functions/summary-regenerate.test.ts",17,"internal-violation","trivial-requireActual","S",false,"../../services/summaries","createPendingSessionSummary","Already pattern-a: requireActual('../../services/summaries') + override of createPendingSessionSummary. Internal service, not a boundary. Module already imported via requireActual today. Trivial.",""
"apps/api/src/inngest/functions/summary-regenerate.test.ts",31,"internal-violation","trivial-requireActual","S",true,"../../services/session-llm-summary","generateAndStoreLlmSummary","The mocked specifier is the internal service wrapper, not the LLM router. generateAndStoreLlmSummary does call routeAndCall (the real LLM boundary, services/session-llm-summary.ts:263 via ./llm) AND performs DB reads, but the file already wires it as requireActual('../../services/session-llm-summary') + a targeted override of this single export — so the module imports fine and the override controls behavior without a live LLM call. By intent this is an internal-service stub, not the sanctioned LLM boundary mock, so it stays in the backlog; mechanically the requireActual+override form is already present, so clearing the bare jest.mock wrapper is trivial.",""
"apps/api/src/inngest/functions/summary-regenerate.test.ts",45,"internal-violation","trivial-requireActual","S",false,"../../services/session-recap","generateLearnerRecap","Already pattern-a: requireActual('../../services/session-recap') + override of generateLearnerRecap. Internal service, not a boundary. Trivial requireActual conversion.",""
"apps/api/src/middleware/account.test.ts",7,"internal-violation","trivial-requireActual","S",false,"../services/account","findOrCreateAccount export of the internal account service","Internal service, not a true external boundary. Already uses pattern-a (jest.requireActual + spread, single targeted override of findOrCreateAccount). The gc1-allow comment labels it 'pattern-a conversion' but this IS the converted form — it should drop jest.mock entirely and use jest.spyOn on findOrCreateAccount, or it already satisfies the canonical requireActual pattern. Low effort: only one export stubbed, real module does not drag in DB/network at import.",""
"apps/api/src/middleware/auth.test.ts",10,"internal-violation","trivial-requireActual","S",false,"../services/sentry","captureException / addBreadcrumb on the internal Sentry wrapper service","../services/sentry is the project's own wrapper around the Sentry SDK, not the SDK itself; per the rules '@eduagent/*' and relative internal wrappers are internal. Already requireActual + spread with two fn overrides. Convertible to jest.spyOn on captureException/addBreadcrumb. gc1-allow reason ('pattern-a conversion') is process-label, not a genuine cannot-run justification, so it stays in the backlog.",""
"apps/api/src/middleware/auth.test.ts",21,"internal-violation","trivial-requireActual","S",false,"../services/logger","createLogger factory of the internal logger wrapper, returning jest.fn spies","Internal logger wrapper, not an external boundary. requireActual + spread already in place; only createLogger is overridden to return a captured spy instance. Convertible to spyOn(createLogger). The captured __loggerInstance handle is a convenience for assertions but does not require a full module mock.",""
"apps/api/src/middleware/env-validation.test.ts",1,"internal-violation","trivial-requireActual","S",false,"../config","validateEnv / validateProductionBindings of the internal config module","../config is an internal module, not an external boundary. Already requireActual + spread, overriding two pure functions. Convertible to jest.spyOn(config, 'validateEnv') / 'validateProductionBindings'. No DB/network in the real module's import graph (only zod). gc1-allow 'pattern-a conversion' is a process label, not a cannot-run justification.",""
"apps/api/src/middleware/idempotency.test.ts",1,"internal-violation","trivial-requireActual","S",false,"../services/sentry","captureException / addBreadcrumb on the internal Sentry wrapper service","Internal Sentry wrapper service (not the SDK). requireActual + spread already present; two fn overrides assertable via spyOn. Same pattern as auth.test.ts:10. Backlog, low effort.",""
"apps/api/src/middleware/idempotency.test.ts",12,"internal-violation","trivial-requireActual","S",false,"../services/logger","createLogger factory of the internal logger wrapper","Internal logger wrapper. requireActual + spread, createLogger returns fresh jest.fn spies. Test does not even assert on the logger here, so this could be dropped to jest.requireActual entirely or removed. Trivial conversion.",""
"apps/api/src/middleware/idempotency.test.ts",27,"internal-violation","needs-wiring","M",true,"../services/idempotency-assistant-state","lookupAssistantTurnState export of the internal idempotency-assistant-state service","Internal service, not an external boundary. Only lookupAssistantTurnState is stubbed via requireActual + spread, which looks trivial — BUT the real lookupAssistantTurnState reads assistant-turn state from the DB (imports drizzle-orm + @eduagent/database + inngest client), and these tests inject only a bare {} db into context. Converting to the real function requires DB fixtures/seeding for the cache-hit/turn-ready/turn-pending branches, so it is needs-wiring rather than a pure spyOn swap. Set borderline because the override surface is small even though the dependency is DB-backed.",""
"apps/api/src/middleware/llm.test.ts",1,"internal-violation","trivial-requireActual","S",false,"../services/llm","registerProvider export of the internal llm services barrel","Internal llm services barrel — NOT the LLM network boundary itself (no routeAndCall / provider HTTP call is exercised here; only the provider-registry bookkeeping function registerProvider is stubbed). requireActual + spread already in place; registerProvider is in-memory registry state, assertable via jest.spyOn. The barrel only re-exports pure factory/util modules, so the real module is import-safe. Trivial conversion.",""
"apps/api/src/middleware/llm.test.ts",11,"internal-violation","trivial-requireActual","S",false,"../services/llm/providers/gemini","createGeminiProvider factory of the internal Gemini provider module","This mocks the project's createGeminiProvider FACTORY (returns a stub { id: 'gemini' }) to assert the middleware wires the API key through — it does NOT mock the Gemini network call (that boundary lives at call-time inside the provider). gemini.ts imports only sibling pure modules (stop-reason, errors), so the factory is a pure constructor with no network at import — requireActual + spyOn(createGeminiProvider) is a clean swap. Backlog, low effort. (Beyond the file's expected checksum of 1.)",""
"apps/api/src/middleware/llm.test.ts",24,"internal-violation","trivial-requireActual","S",false,"../services/llm/providers/openai","createOpenAIProvider factory of the internal OpenAI provider module","Same as the gemini site: the project's own createOpenAIProvider factory is stubbed to return { id: 'openai' } so the middleware's key-wiring can be asserted; the actual OpenAI network call is not the thing mocked here. openai.ts imports only pure sibling modules (stop-reason, logger, errors) — pure factory, requireActual + spyOn convertible. Backlog, low effort. (Beyond the file's expected checksum of 1.)",""
"apps/api/src/middleware/metering.refund-on-throw.test.ts",39,"internal-violation","needs-wiring","M",true,"../services/billing","ensureFreeSubscription / getQuotaPool / getEffectiveAccessForSubscription / decrementQuota / safeRefundQuota / getTopUpCreditsRemaining of the internal billing service","../services/billing is an internal re-export facade over billing/ sub-modules (metering, access, top-up, subscription-core), not an external boundary (Stripe/RevenueCat live deeper behind it; these six functions are the project's own quota/subscription DB logic). Six exports stubbed via requireActual + spread; the real functions read/write subscriptions and quota pools in Neon, and @eduagent/database is itself mocked at line 27 with only a bare {} db injected, so exercising the real billing service requires DB fixtures (subscription, quota_pool rows). That is real wiring, not a spyOn swap. The file comment calls it an 'external boundary — DB access'; per the rules the DB itself is the boundary (already mocked at line 27), the billing service on top of it is internal backlog. Borderline because the override surface is named-export-only.",""
"apps/api/src/routes/homework.test.ts",44,"internal-violation","needs-wiring","M",false,"@eduagent/database","entire @eduagent/database module (db client/schema)","Internal workspace package standing in for the whole DB layer; createDatabaseModuleMock supplies the mock and middleware injects it per request. gc1-allow reason is legitimate (no real DB in unit env) but per policy this is backlog. Converting requires real DB seeding/fixtures (integration-style). Real coverage exists in route integration/e2e tests.",""
"apps/api/src/routes/homework.test.ts",49,"internal-violation","trivial-requireActual","S",false,"../services/account","findOrCreateAccount","requireActual('../services/account') spread with a single named override (findOrCreateAccount). The real fn reaches the DB and billing via the already-mocked @eduagent/database seam, so dropping the stub is a targeted-spy conversion once DB query responses are wired. Pattern-a trivial shape.",""
"apps/api/src/routes/homework.test.ts",60,"internal-violation","trivial-requireActual","S",false,"../services/profile","findOwnerProfile / getProfile","requireActual spread with two named stubs (findOwnerProfile, getProfile) that otherwise hit the already-mocked DB. Few exports stubbed, no large transitive graph dragged in. Pattern-a trivial conversion.",""
"apps/api/src/routes/homework.test.ts",73,"internal-violation","needs-wiring","M",false,"../services/session","startSession + 7 other session lifecycle fns; keeps real error classes","Downgraded from trivial. startSession lives in session-crud.ts (65KB) and the ../services/session barrel re-exports the full session engine (session-exchange.ts 111KB, session-recap, session-llm-summary) pulling in subject, summaries, curriculum, book-generation, and the LLM router. The mock stubs 8 lifecycle functions standing in for that whole graph — converting to real startSession executes the entire session-creation chain against the mocked DB and requires LLM-boundary mocking plus seeded DB responses. Not a few-export pattern-a; needs real wiring.","Colleague rated trivial-requireActual/S. Re-read ../services/session/index.ts and session-crud.ts: startSession transitively imports the curriculum/book-generation/summaries/LLM graph. Swapping the 8-function mock for requireActual would exercise that large service chain, so this is needs-wiring (M), not a targeted-spy conversion."
"apps/api/src/routes/homework.test.ts",86,"internal-violation","trivial-requireActual","S",false,"../services/ocr","getOcrProvider (returns stub OCR result)","Confirmed small: ocr.ts imports only routeAndCall from ./llm and an OcrResult schema type. The genuine external boundary (LLM/OCR vendor call) lives behind getOcrProvider. requireActual spread overriding only getOcrProvider — trivial; could alternatively mock the LLM boundary directly.",""
"apps/api/src/routes/homework.test.ts",105,"internal-violation","needs-wiring","M",false,"../services/billing","billing/quota functions (ensureFreeSubscription, getEffectiveAccessForSubscription, getQuotaPool, getOrProvisionProfileQuotaUsage, decrementQuota, etc.)","requireActual spread but stubs the full quota/metering surface the metering middleware depends on (subscription, access tier, quota pool, profile quota usage, decrement). These read/write several DB tables; converting to the real service needs seeded subscription/quota fixtures. More than a couple of named overrides — moderate wiring.",""
"apps/api/src/routes/inngest.test.ts",5,"internal-violation","trivial-requireActual","S",true,"../inngest","inngest instance + functions[] barrel","requireActual('../inngest') spread replacing only the inngest singleton id and the functions[] array so the mounted route's serve() adapter doesn't register all 58 functions. The serve adapter is itself stubbed (line 16), so the override is shape-trivial — few overrides, and requireActual already loads the real barrel graph. Pattern-a. Borderline only because the full 58-function barrel evaluates at mock time, but no per-function wiring is required to convert.",""
"apps/api/src/routes/learner-profile.test.ts",56,"internal-violation","needs-wiring","M",false,"@eduagent/database","entire @eduagent/database; familyLinks query proxied for IDOR stubs","Internal workspace DB package fully mocked; a Proxy injects a controlled familyLinks.findFirst to drive IDOR assertions. gc1-allow reason is plausible (no DB in unit env) but is backlog. Converting needs real family_links seeding and a live DB — non-trivial wiring.",""
"apps/api/src/routes/learner-profile.test.ts",58,"internal-violation","trivial-requireActual","S",false,"../services/account","findOrCreateAccount","requireActual spread with one named override (findOrCreateAccount). Canonical pattern-a; trivial-shape conversion once the DB-mock query responses are wired.",""
"apps/api/src/routes/learner-profile.test.ts",78,"internal-violation","trivial-requireActual","S",false,"../services/profile","findOwnerProfile / getProfile (isOwner-aware)","requireActual spread overriding findOwnerProfile and getProfile (isOwner toggled in break tests). Few exports, no heavy transitive graph. Pattern-a trivial.",""
"apps/api/src/routes/learner-profile.test.ts",114,"internal-violation","needs-wiring","M",true,"../services/learner-profile","learner-profile memory service fns (getOrCreateLearningProfile, deleteAllMemory, deleteMemoryItem, toggle*, grantMemoryConsent, unsuppressInference, buildHumanReadableMemoryExport, updateAccommodationMode)","Upgraded from trivial. learner-profile.ts imports the LLM router (routeAndCall) and the memory cascade-delete graph (cascadeDeleteFactWithAncestry) plus consent/json-extraction helpers. ~10 forward stubs stand in for that memory service surface; converting to real functions requires mocking the LLM boundary and wiring memory/DB fixtures for delete-all, export, and toggle paths — not single targeted spies. Borderline retained but the honest call is moderate wiring.","Colleague rated trivial-requireActual/S (with borderline=true). Re-read ../services/learner-profile.ts imports: routeAndCall (LLM) + memory/cascade-delete + consent graph. Dropping the ~10 stubs exercises the LLM boundary and the memory cascade against the mocked DB, so this is needs-wiring (M)."
"apps/api/src/routes/learner-profile.test.ts",144,"internal-violation","trivial-requireActual","S",false,"../services/learner-input","parseLearnerInput (returns canned success)","requireActual spread overriding only parseLearnerInput, which internally calls the LLM (routeAndCall) and applyAnalysis. Single export; the real dependency is the LLM router boundary, which is mockable. Trivial: keep requireActual and stub just parseLearnerInput, or mock the LLM boundary instead. Pattern-a.",""
"apps/api/src/routes/quiz.test.ts",42,"internal-violation","needs-wiring","M",false,"../services/account","findOrCreateAccount stubbed to a fixed account object","Internal service in pattern-a form, but converting is NOT trivial. The real findOrCreateAccount (account.ts:86) runs multiple DB operations — findAccountByClerkId, getSubscriptionByAccountId, createSubscription, account insert — plus a safeSend/inngest dispatch and trial provisioning (computeTrialEndDate, getTierConfig). Dropping the override means the real impl executes against the mock DB and needs seeded account + subscription rows and the inngest/billing graph satisfied. That is fixture wiring, not a one-line requireActual swap.","Downgraded trivial-requireActual/S -> needs-wiring/M. The colleague treated the small override surface (one export) as the cost driver, but the real function pulls in a DB-write + subscription-provisioning + inngest graph; using the real impl requires seeded fixtures."
"apps/api/src/routes/quiz.test.ts",58,"internal-violation","needs-wiring","M",false,"../services/profile","findOwnerProfile and getProfile stubbed to fixed profile data","Internal service, pattern-a, but the real getProfile/findOwnerProfile (profile.ts, 764 lines) issue cascading DB reads — db.query.profiles.findFirst + getConsentStatus + loadProfileFamilyMeta — and findOwnerProfile also calls safeSend/inngest. Burn-down requires seeded profile + consent + family rows and a query-capable mock DB, so this is genuine wiring rather than a clean requireActual swap.","Downgraded trivial-requireActual/S -> needs-wiring/M. The override is small but the real implementations are DB-backed with multi-table reads; converting needs real seeded rows."
"apps/api/src/routes/quiz.test.ts",75,"internal-violation","needs-wiring","M",true,"../services/streaks","recordSessionActivity stubbed to fixed streak counts","Internal service. The real recordSessionActivity opens a db.transaction with .for('update') row locking and selects then inserts/updates streak rows. Using the real impl requires a transaction-capable mock DB and seeded/insertable streak fixtures, so this is wiring rather than a trivial swap, despite the single stubbed export.","Downgraded trivial-requireActual/S -> needs-wiring/M (borderline). Single export but it is a transactional DB write with row locking; not a zero-cost requireActual swap."
"apps/api/src/routes/resend-webhook.test.ts",18,"internal-violation","trivial-requireActual","S",false,"../services/logger","createLogger replaced with spy-backed logger to capture warn calls","Internal logger service; confirmed pure console-based (no Node deps, no DB/network — logger.ts header states Cloudflare Workers compatible, console.log/warn/error only). Pattern-a requireActual overriding createLogger to expose a jest.fn warn for assertions. Convertible by spying on the real logger (jest.spyOn) instead of replacing the factory; small surface, no DB/network — genuinely trivial.",""
"apps/api/src/routes/retention.test.ts",20,"internal-violation","needs-wiring","M",false,"../services/account","findOrCreateAccount stubbed to a fixed account object","Same shape as quiz.test.ts:42. The real findOrCreateAccount runs multiple DB ops plus subscription provisioning and an inngest dispatch (account.ts:86); using the real impl requires seeded account/subscription fixtures and a working DB graph. Not a trivial requireActual swap.","Downgraded trivial-requireActual/S -> needs-wiring/M, consistent with quiz.test.ts:42; the real function is a DB-write + provisioning graph."
"apps/api/src/routes/retention.test.ts",36,"internal-violation","needs-wiring","M",false,"../services/profile","findOwnerProfile and getProfile stubbed to fixed profile data","Same shape as quiz.test.ts:58. Real getProfile/findOwnerProfile issue cascading DB reads (profiles.findFirst + getConsentStatus + loadProfileFamilyMeta) and findOwnerProfile dispatches via safeSend/inngest. Converting needs seeded profile/consent/family rows, so needs-wiring.","Downgraded trivial-requireActual/S -> needs-wiring/M, consistent with quiz.test.ts:58."
"apps/api/src/routes/retention.test.ts",52,"internal-violation","needs-wiring","M",true,"../services/retention-data","10 DB-aware retention functions (getSubjectRetention, processRecallTest, startRelearn, etc.) all stubbed","Verified: retention-data.ts is 1596 lines and imports a heavy transitive graph — drizzle DB ops + @eduagent/database, @eduagent/retention (sm2), assessments, xp, llm/routeAndCall, sentry, practice-activity-events, safe-non-core. The mock blanks 10 functions; converting to real impl requires full retention/SM-2 DB fixtures and seeded curriculum rows, so this is genuine wiring, not a requireActual swap. Borderline toward L given breadth, but M fits since each is a clean DB read/write.",""
"apps/api/src/routes/retention.test.ts",76,"internal-violation","needs-wiring","M",false,"../services/billing","ensureFreeSubscription and getEffectiveAccessForSubscription stubbed for metering middleware","Confirmed internal: billing.ts is the project's own account-scoped DB service facade ('Pure data layer — no Hono imports'), re-exporting billing/ sub-modules — NOT the Stripe SDK. Used by the metering middleware. Real burn-down needs a seeded subscription/entitlement record so ensureFreeSubscription and getEffectiveAccessForSubscription return real rows — fixture wiring rather than a one-line requireActual stub, hence needs-wiring/M.",""
"apps/api/src/routes/vocabulary.test.ts",20,"internal-violation","trivial-requireActual","S",false,"../services/account","findOrCreateAccount stubbed via requireActual spread","Internal service. Already uses jest.requireActual + a single targeted override (findOrCreateAccount). Canonical pattern-a shape; the gc1-allow comment is mislabeled (it's already converted). The DB module is mocked separately (line 15) so the overridden read never hits real DB — trivial.",""
"apps/api/src/routes/vocabulary.test.ts",36,"internal-violation","trivial-requireActual","S",false,"../services/profile","findOwnerProfile + getProfile stubbed via requireActual spread","Internal service, requireActual + two targeted fn overrides. Canonical pattern-a; trivial. profile.ts imports drizzle + @eduagent/database but the DB module is mocked at line 15, so the two stubbed reads are isolated.",""
"apps/api/src/routes/vocabulary.test.ts",52,"internal-violation","trivial-requireActual","S",false,"../services/vocabulary","listVocabulary + createVocabulary (and likely more) stubbed via requireActual spread","Internal service under test's data source; requireActual + targeted overrides of listVocabulary/createVocabulary. Canonical pattern-a, trivial. DB module is mocked separately at line 15, so no real DB graph is dragged in.",""
"apps/api/src/services/account.test.ts",25,"internal-violation","trivial-requireActual","S",false,"./billing","createSubscription + getSubscriptionByAccountId stubbed via requireActual spread","Internal billing service (a re-export facade). Already requireActual + two named overrides delegating to local mock fns. Canonical pattern-a shape; gc1-allow comment is redundant. Trivial — only the two stubbed exports are exercised, no real DB.",""
"apps/api/src/services/account.test.ts",39,"internal-violation","trivial-requireActual","S",false,"./trial","computeTrialEndDate stubbed via requireActual spread","Internal pure-logic trial service (no DB/network imports at module load). requireActual + single override of a deterministic date function. Trivial — could use the real computeTrialEndDate with a fixed clock instead of mocking.",""
"apps/api/src/services/account.test.ts",49,"internal-violation","trivial-requireActual","S",false,"./subscription","getTierConfig stubbed to a fixed tier config","Internal subscription service; module imports only @eduagent/schemas types, no I/O. requireActual + single override of getTierConfig (static config lookup). Trivial — the real getTierConfig is a pure map lookup.",""
"apps/api/src/services/billing/revenuecat-webhook-handler.test.ts",9,"internal-violation","needs-wiring","M",false,"../billing","six billing functions (getSubscriptionByAccountId, updateSubscription*FromRevenuecatWebhook, activate/transition/purchase) stubbed via requireActual spread","Internal billing service. requireActual is used but SIX functions are replaced with bare jest.fn() and the handler-under-test drives subscription state transitions through them. This test does NOT mock @eduagent/database, so un-mocking requires real subscription/quota DB rows seeded and a live DB graph for each path — moderate fixture wiring, not a single targeted override.",""
"apps/api/src/services/billing/revenuecat-webhook-handler.test.ts",27,"internal-violation","trivial-requireActual","S",true,"../account","findAccountByClerkId stubbed (full module replacement, no requireActual)","Internal account service replaced wholesale to stub a single lookup. Single export (findAccountByClerkId), which keeps it in trivial range. BUT this test does not mock @eduagent/database, so letting findAccountByClerkId run for real would require a seeded account row in a live DB — so conversion is not pure-S. Marked borderline trivial/needs-wiring.","Added borderline=true. Verified this file does NOT mock @eduagent/database (only ../billing, ../account, ../safe-refresh-kv-cache, ../safe-non-core, ../../inngest/client, ../sentry are mocked), so a requireActual conversion of findAccountByClerkId would hit a real DB — single read but needs DB seeding."
"apps/api/src/services/billing/revenuecat-webhook-handler.test.ts",34,"internal-violation","needs-wiring","M",false,"../safe-refresh-kv-cache","safeRefreshKvCache replaced with a resolved no-op (full module replacement)","Internal project module (KV cache refresh wrapper), not a third-party SDK. The colleague called this trivial, but the real safeRefreshKvCache makes THREE billing DB reads (getSubscriptionByAccountId, getQuotaPool, getEffectiveAccessForSubscription) plus a KV write (writeSubscriptionStatus). With no @eduagent/database mock in this file and no KV namespace fixture, letting it run requires seeding the subscription/quota DB graph and a test KV — moderate wiring, not a single targeted override.","Downgraded trivial-requireActual/S → needs-wiring/M. Read services/safe-refresh-kv-cache.ts: it imports getEffectiveAccessForSubscription/getSubscriptionByAccountId/getQuotaPool from ./billing and writeSubscriptionStatus from ./kv, and the real impl performs real DB reads + a KV write. Converting to the real impl pulls in a DB connection and KV namespace — NOT trivial per the verification rule."
"apps/api/src/services/billing/revenuecat-webhook-handler.test.ts",41,"internal-violation","trivial-requireActual","S",false,"../safe-non-core","safeSend wrapper replaced with a resolved no-op","gc1-allow comment claims 'external boundary' but safe-non-core is the project's OWN non-core dispatch wrapper (services/safe-non-core.ts), not a third-party boundary. The real boundary it guards (Inngest) is mocked separately at line 45. Internal violation; the gc1-allow reason is a convenience mislabel. The real safeSend just runs the passed callback with a timeout + sentry capture (no DB) — single no-op export, trivial to convert via requireActual or to let it call the already-mocked inngest.",""
"apps/api/src/services/billing/stripe-webhook-handler.test.ts",19,"internal-violation","needs-wiring","M",true,"../billing","billing service barrel: updateSubscriptionFromWebhook, activateSubscriptionFromCheckout, updateQuotaPoolLimit (requireActual + 3 stubs)","Verified: ../billing is a re-export facade over billing/* sub-modules whose stubbed exports (updateSubscriptionFromWebhook, activateSubscriptionFromCheckout, updateQuotaPoolLimit) perform hot-path subscription/quota-pool DB writes against Postgres. The handler-under-test asserts these were called; running them for real needs DB fixtures/seeding. gc1-allow reason 'mirrors route-level test pattern' is a convenience justification, not a true cannot-run — billing is exercised in services/billing/*.integration.test.ts. needs-wiring/M confirmed.",""
"apps/api/src/services/billing/stripe-webhook-handler.test.ts",34,"internal-violation","trivial-requireActual","S",false,"../safe-refresh-kv-cache","safeRefreshKvCache stubbed to resolve undefined (whole module replaced, no requireActual)","Verified the real module: safeRefreshKvCache is a non-throwing wrapper that returns early on `!kv` (its first line is `if (!kv) return;`). In the test env no KV namespace is bound, so jest.requireActual('../safe-refresh-kv-cache') + override (or even using the real fn) no-ops without touching the billing/KV graph it transitively imports. Single export, convertible to requireActual cleanly. gc1-allow reason is convenience. Trivial confirmed.","Firmed up colleague's borderline=true hedge to borderline=false. The colleague worried it 'edges toward needs-wiring' if the real KV refresh hits a remote KV namespace — but the source guards on `if (!kv) return;` and KV is unbound in test env, so the real path never reaches the billing/KV calls. Genuinely trivial."
"apps/api/src/services/book-suggestion-generation.test.ts",17,"internal-violation","trivial-requireActual","S",false,"./logger","createLogger returns a stub logger (warn/info/error/debug) to assert warn calls","Verified logger.ts is a Cloudflare-Workers-compatible structured logger built only on console.log/warn/error — explicitly no Node deps, no DB, no network, no transitive weight. requireActual('./logger') with a createLogger override (or jest.spyOn on console) is a clean conversion. trivial/S confirmed.",""
"apps/api/src/services/coaching-cards.test.ts",11,"internal-violation","needs-wiring","M",true,"@eduagent/database","createScopedRepository, generateUUIDv7 via createDatabaseModuleMock (includeActual:true)","Verified: @eduagent/database is a workspace package (always internal per rules, never external). The mock stubs createScopedRepository/generateUUIDv7 to avoid a live DB; converting to a real scoped repo requires Postgres fixtures/seeding. Real DB path deferred to sibling .integration.test.ts. gc1-allow reason is the standard 'service unit test, DB mocked' convenience. needs-wiring/M confirmed.",""
